"ID","Origen","Fecha","Tipo","Monto ($)","Emisor/Receptor","Concepto","Grupo / Teléfono","Detalles / Texto"
"-Ox_tMOKd8bRKjpEFNSD","WhatsApp Bot","2026-07-15T13:09:24.729Z","checkpoint","0","Grupo WhatsApp","Operativo en acceso Lagos","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en acceso Lagos"
"-OxajbnLnn1qI4mNKeCc","WhatsApp Bot","2026-07-15T17:06:27.706Z","municipal","0","Grupo WhatsApp","Control para autos y motos , en el puente de arroyo del medio san Nicolás","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control para autos y motos , en el puente de arroyo del medio san Nicolás"
"-Oxbs6FUDzF0Qk-JuSjg","WhatsApp Bot","2026-07-15T22:23:10.915Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-Oxg3-3Z4tybyTbSCkYO","WhatsApp Bot","2026-07-16T17:53:36.073Z","checkpoint","0","Grupo WhatsApp","Operativo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo"
"-Oxg30PGkg7cf_MknJK8","WhatsApp Bot","2026-07-16T17:53:41.559Z","checkpoint","0","Grupo WhatsApp","Operativo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo"
"-Oxg3H3P_QGOP2hTUJMt","WhatsApp Bot","2026-07-16T17:54:49.792Z","checkpoint","0","Grupo WhatsApp","*EL OPERATIVO CANCHA☝️*","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*EL OPERATIVO CANCHA☝️*"
"-Oxg3mPC8ZEDPcDxN6TY","WhatsApp Bot","2026-07-16T17:57:02.259Z","checkpoint","0","Grupo WhatsApp","Operativo en el puerto","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en el puerto"
"-Oxg8fJ7pFlxuzSVplf9","WhatsApp Bot","2026-07-16T18:18:23.918Z","checkpoint","0","Grupo WhatsApp","Control ingreso lagos por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control ingreso lagos por autopista"
"-Oxg8fWvg8Vs054IVtsm","WhatsApp Bot","2026-07-16T18:18:24.801Z","checkpoint","0","Grupo WhatsApp","Control ingreso lagos por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control ingreso lagos por autopista"
"-OxgrldBziHJfyfoyclE","WhatsApp Bot","2026-07-16T21:39:48.467Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-Oxh-ZAqgeDRMlipERPf","WhatsApp Bot","2026-07-16T22:18:12.637Z","traffic","0","Grupo WhatsApp","Op de transito en granadero baigorria desde calle bs as y Eva Perón hasta orseti","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Op de transito en granadero baigorria desde calle bs as y Eva Perón hasta orseti"
"-OxhJ1q62cJNr3QsQKcA","WhatsApp Bot","2026-07-16T23:43:18.954Z","municipal","0","Grupo WhatsApp","Control de tránsito y Policía en el aserradero de soldini","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Control de tránsito y Policía en el aserradero de soldini"
"-OxhJGo72H5NiO5E99eq","WhatsApp Bot","2026-07-16T23:44:20.274Z","police","0","Grupo WhatsApp","Control policial en Aserradero de Soldini","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Control de tránsito y Policía en el aserradero de soldini"
"-OxhgDIrCwbvSFcBIhDt","WhatsApp Bot","2026-07-17T01:28:57.371Z","checkpoint","0","Grupo WhatsApp","Operativo en el ingreso a arroyo por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en el ingreso a arroyo por autopista"
"-OxjtWD1Ce8A325XNTOP","WhatsApp Bot","2026-07-17T11:46:17.125Z","checkpoint","0","Grupo WhatsApp","*🚧📹📹🚧MORENO ENTRE LA PAZ Y RIOBAMBA.... CONTROL DE VELOCIDAD (EL RADAR) MAXIMA 40 KMH🚧📹📹🚧*","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📹📹🚧MORENO ENTRE LA PAZ Y RIOBAMBA.... CONTROL DE VELOCIDAD (EL RADAR) MAXIMA 40 KMH🚧📹📹🚧*"
"-Oxk3n-riKC7oPiw5kQQ","WhatsApp Bot","2026-07-17T12:35:33.593Z","checkpoint","0","Grupo WhatsApp","*🚧❌❌🚧RUTA 18 KM 4 A 5 .... OPERATIVO DE SEGURIDAD VIAL AMBAS MANOS🚧❌❌🚧*","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧❌❌🚧RUTA 18 KM 4 A 5 .... OPERATIVO DE SEGURIDAD VIAL AMBAS MANOS🚧❌❌🚧*"
"-Oxk4uBewMwh0HVPIX0m","WhatsApp Bot","2026-07-17T12:40:25.165Z","checkpoint","0","Grupo WhatsApp","Control en el puerto de arroyo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en el puerto de arroyo"
"-Oxk4uQvZUwF8F9z65__","WhatsApp Bot","2026-07-17T12:40:26.142Z","checkpoint","0","Grupo WhatsApp","Control en el puerto de arroyo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en el puerto de arroyo"
"-OxkPfCOhT05BNS9-TH6","WhatsApp Bot","2026-07-17T14:11:08.797Z","checkpoint","0","Grupo WhatsApp","Control  de las dos manos ruta 21 pasando Dreyfus. yendo para Arroyo Seco","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control  de las dos manos ruta 21 pasando Dreyfus. yendo para Arroyo Seco"
"-OxkbHIzqJl3_H9x4S0n","WhatsApp Bot","2026-07-17T15:06:14.690Z","checkpoint","0","Grupo WhatsApp","Acceso arroyo por la 21, ya finalizó el control... Liberado","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Acceso arroyo por la 21, ya finalizó el control... Liberado"
"-OxlH6grlTDNYcU_8fON","WhatsApp Bot","2026-07-17T18:13:23.419Z","checkpoint","0","Grupo WhatsApp","Control ingreso a lagos autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control ingreso a lagos autopista"
"-OxlH6weTd4d7cAFzrn4","WhatsApp Bot","2026-07-17T18:13:24.430Z","checkpoint","0","Grupo WhatsApp","Control ingreso a lagos autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control ingreso a lagos autopista"
"-OxlabRjk1_OP9ETASrg","WhatsApp Bot","2026-07-17T19:42:56.339Z","radar","0","Grupo WhatsApp","Ojo !! 
Radar móvil Max 40 Jujuy 3000","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Ojo !! 
Radar móvil Max 40 Jujuy 3000"
"-Oxlm-ACigRCXwjg5ugy","WhatsApp Bot","2026-07-17T20:32:41.201Z","checkpoint","0","Grupo WhatsApp","Control pasando el parque industrial yendo para alvear","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control pasando el parque industrial yendo para alvear"
"-Oxlm-QM9v3M7OSKq2Ia","WhatsApp Bot","2026-07-17T20:32:42.235Z","checkpoint","0","Grupo WhatsApp","Control pasando el parque industrial yendo para alvear","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control pasando el parque industrial yendo para alvear"
"-Oxm19x1Qlz_2gHXLXDZ","WhatsApp Bot","2026-07-17T21:43:19.654Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-OxmEFWGWdBwwMISSETF","WhatsApp Bot","2026-07-17T22:40:30.324Z","police","0","Grupo WhatsApp","Policía en acceso de arroyo  parando","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policía en acceso de arroyo  parando"
"-OxmHToyTvkqowNaaW7L","WhatsApp Bot","2026-07-17T22:54:35.361Z","checkpoint","0","Grupo WhatsApp","Control en peaje 🤦🏻‍♀️🙄","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en peaje 🤦🏻‍♀️🙄"
"-OxmHe2GHyPbT4Eex1De","WhatsApp Bot","2026-07-17T22:55:21.333Z","checkpoint","0","Grupo WhatsApp","Solo control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Solo control"
"-Oxn2_X_s_Hz7V3X5JER","WhatsApp Bot","2026-07-18T02:29:07.912Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧URQUIZA Y VERA MUJICA .... LLEGO EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NAR","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧URQUIZA Y VERA MUJICA .... LLEGO EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵 A FULL IMPACT CON EL JEFE DE DIVISION LUIS (ALIAS JARRO).... EVITEN ZONA!!!🚧📛📛🚧*"
"-OxnPkIBiW9Vrg6Ojd_6","WhatsApp Bot","2026-07-18T04:10:21.296Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧AV ESTANISLAO LOPEZ Y OROÑO ALTURA LOS SILOS DAVIS.... LLEGANDO EL OTRO POTENTE OPERATIVO D","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧AV ESTANISLAO LOPEZ Y OROÑO ALTURA LOS SILOS DAVIS.... LLEGANDO EL OTRO POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵A FULL IMPACT CON EL JEFE DE DIVISION ADRIAN LALLIA (ALALUZ) ..... EVITEN ZONA!!!🚧📛📛🚧*"
"-OxnWutHkxHSTS83hgqe","WhatsApp Bot","2026-07-18T04:41:39.702Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️ESPAÑA ENTRE MONTEVIDEO Y ZEBALLOS.... EL ATROZ OPERATIVO DE FISCA FISCALIZACION DE TRANSPO","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️ESPAÑA ENTRE MONTEVIDEO Y ZEBALLOS.... EL ATROZ OPERATIVO DE FISCA FISCALIZACION DE TRANSPORTE (servicios públicos) PARANDO TAXIS Y AUTOS 🚖🚘🚖 BUSCANDO REMISES TRUCHOS LOS UBER DIDI Y CABIFY NO HABILITADOS CON LA PLANCHA ITALIANA IVECO CON ALCOHOLEMIA🗣️🗣️⚠️✖️✖️⚠️*"
"-OxnZY0myPZ1GRldcw3d","WhatsApp Bot","2026-07-18T04:53:08.374Z","checkpoint","0","Grupo WhatsApp","Control en oroño","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control en oroño"
"-Oxos584z6q9jUkxrntX","WhatsApp Bot","2026-07-18T10:58:10.153Z","checkpoint","0","Grupo WhatsApp","Ruta 21 mano a rosario ay operativo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Ruta 21 mano a rosario ay operativo"
"-Oxp2tmcZmIaREf8u4zt","WhatsApp Bot","2026-07-18T11:49:45.292Z","police","0","Grupo WhatsApp","San lorenzo antes de alsina dos policías parando","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","San lorenzo antes de alsina dos policías parando"
"-OxpKImsOoNfd_N7fhmy","WhatsApp Bot","2026-07-18T13:05:48.252Z","municipal","0","Grupo WhatsApp","*⚠️✖️✖️⚠️AYOLAS ENTRE SAN MARTIN Y MAIPU (SUPER LA REINA)... EL OPERATIVO DE FISCA FISCALIZACION DE ","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*⚠️✖️✖️⚠️AYOLAS ENTRE SAN MARTIN Y MAIPU (SUPER LA REINA)... EL OPERATIVO DE FISCA FISCALIZACION DE TRANSPORTE (servicios públicos) PARANDO TAXIS Y AUTOS 🚖🚘🚖BUSCANDO REMISES TRUCHOS LOS UBER DIDI Y CABIFY NO HABILITADOS CON LA PLANCHA ITALIANA IVECO⚠️✖️✖️⚠️*"
"-Oxpj3Mp5wd-uTFUwZDG","WhatsApp Bot","2026-07-18T14:58:20.825Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-OxqXISnkWirS3cYY2as","WhatsApp Bot","2026-07-18T18:42:11.991Z","checkpoint","0","Grupo WhatsApp","A full el operativo en silvestre Begnis","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","A full el operativo en silvestre Begnis"
"-OxqXI_540IS3QAxMq7G","WhatsApp Bot","2026-07-18T18:42:12.458Z","checkpoint","0","Grupo WhatsApp","A full el operativo en silvestre Begnis","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","A full el operativo en silvestre Begnis"
"-Oxr4SEUm3J1OQ79p9w5","WhatsApp Bot","2026-07-18T21:15:47.075Z","police","0","Grupo WhatsApp","Juan b justo tránsito y policia... en la escuela estan","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Juan b justo tránsito y policia... en la escuela estan"
"-Oxr4STcG0Fbr8uIq6VC","WhatsApp Bot","2026-07-18T21:15:48.044Z","police","0","Grupo WhatsApp","Juan b justo tránsito y policia... en la escuela estan","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Juan b justo tránsito y policia... en la escuela estan"
"-Oxr9Ljx6m-KAv5faSTY","WhatsApp Bot","2026-07-18T21:37:11.201Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-OxrAV5Y3as1Gl6rvd84","WhatsApp Bot","2026-07-18T21:42:11.655Z","police","0","Grupo WhatsApp","Juan b justo y Juárez celman opertativo policía y tránsito","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Juan b justo y Juárez celman opertativo policía y tránsito"
"-OxrAVKRHgpu3S8GmeW-","WhatsApp Bot","2026-07-18T21:42:12.608Z","police","0","Grupo WhatsApp","Juan b justo y Juárez celman opertativo policía y tránsito","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Juan b justo y Juárez celman opertativo policía y tránsito"
"-OxrCOkbm-_J3tXbCpPL","WhatsApp Bot","2026-07-18T21:50:29.963Z","checkpoint","0","Grupo WhatsApp","Ingreso a Lagos (por la 21) control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Ingreso a Lagos (por la 21) control"
"-OxrsXdgwV2-fT_Rh6WD","WhatsApp Bot","2026-07-19T00:58:58.580Z","police","0","Grupo WhatsApp","Boulevard Oroño cortado por operativo policial","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","BV otoño mano al sur cortado a la altura de tres de febrero,se ven balizas azules desde lejos es mucha presencia policial"
"-OxruTn9pJ45Unf4yeNG","WhatsApp Bot","2026-07-19T01:07:27.085Z","police","0","Grupo WhatsApp","Policía en el cristo","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policía en el cristo"
"-OxsFk7HsFBBtrino3yp","WhatsApp Bot","2026-07-19T02:44:45.237Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧SALTA E IRIONDO  Y ALRREDEDORES .... EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧SALTA E IRIONDO  Y ALRREDEDORES .... EL POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵Q FULL IMPACT CON EL JEFE DE DIVISION PINO ( VIEJO BORRACON Y BIGOTON)..... EVITEN ZONA!!🚧📛📛🚧!*"
"-OxsPiDGVQjYwVy-_iA9","WhatsApp Bot","2026-07-19T03:28:18.868Z","municipal","0","Grupo WhatsApp","*🚧🚥🚥🚧RUTA 21 Y 27 DE FEBRERO DONDE ESTA FIOCCHI EN PUEBLO ESTHER.... EL OPERATIVO DE TRÁNSITO (E","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧🚥🚥🚧RUTA 21 Y 27 DE FEBRERO DONDE ESTA FIOCCHI EN PUEBLO ESTHER.... EL OPERATIVO DE TRÁNSITO (EL CAU control y asistencia urbana)CON ALCOHOLEMIA🗣️🗣️ Y POLICÍA VIAL AMBAS MANOS A FULL IMPACT!!🚧🚥🚥🚧*"
"-OxsU7rVg4wAhVAlBWYz","WhatsApp Bot","2026-07-19T03:47:36.578Z","checkpoint","0","Grupo WhatsApp","Operativo frente ala Shell de pueblo esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo frente ala Shell de pueblo esther"
"-OxsU803RBfn44d8NQlD","WhatsApp Bot","2026-07-19T03:47:37.191Z","checkpoint","0","Grupo WhatsApp","Operativo frente ala Shell de pueblo esther","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo frente ala Shell de pueblo esther"
"-OxsUOWdZ9_PA6H2c7dm","WhatsApp Bot","2026-07-19T03:48:44.812Z","checkpoint","0","Grupo WhatsApp","Un poco más atrás de la Shell, estaban del lado llendo para lagos haciendo control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Un poco más atrás de la Shell, estaban del lado llendo para lagos haciendo control"
"-OxseNqq2LWYTsIZngvj","WhatsApp Bot","2026-07-19T04:36:45.657Z","municipal","0","Grupo WhatsApp","*🚧📛📛🚧RIVADAVIA Y SANTIAGO .... LLEGANDO EL OTRO POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📛📛🚧RIVADAVIA Y SANTIAGO .... LLEGANDO EL OTRO POTENTE OPERATIVO DE TRÁNSITO CON ALCOHOLEMIA🗣️🗣️ NARCOLEMIA Y THC CANNABIS CON EL CARRETON Y LAS GRUAS 🚘🛵🚘🛵A FULL IMPACT CON EL JEFE DE DIVISION ADRIAN LALLIA (ALALUZ)..... EVITEN ZONA!!!🚧📛📛🚧*"
"-OxslMcjU2GxiWGRQiLV","WhatsApp Bot","2026-07-19T05:07:15.666Z","police","0","Grupo WhatsApp","Ruta 21 y oroño (p esther) esta el cau y la policía... Paran aleatorio... Atentos","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","Ruta 21 y oroño (p esther) esta el cau y la policía... Paran aleatorio... Atentos"
"-OxuyYXpoGlSWXDp2pgU","WhatsApp Bot","2026-07-19T15:24:06.745Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-OxwbQ36NZEWEPQIJ348","WhatsApp Bot","2026-07-19T23:02:17.191Z","police","0","Grupo WhatsApp","Policía parando General López apenas doblas de San Martin","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policía parando General López apenas doblas de San Martin"
"-OxwbQGrOx8QR_TZrm-c","WhatsApp Bot","2026-07-19T23:02:18.072Z","police","0","Grupo WhatsApp","Policía parando General López apenas doblas de San Martin","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policía parando General López apenas doblas de San Martin"
"-Oy0Gfjje8hXUbX23qqT","WhatsApp Bot","2026-07-20T20:45:24.372Z","checkpoint","0","Grupo WhatsApp","*🚧📹📹🚧GODOY Y GARZON MANO AL ESTE.... EL CONTROL DE VELOCIDAD (EL RADAR) MAXIMA 60 KMH🚧📹📹🚧*","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧📹📹🚧GODOY Y GARZON MANO AL ESTE.... EL CONTROL DE VELOCIDAD (EL RADAR) MAXIMA 60 KMH🚧📹📹🚧*"
"-Oy0PnSXNxJVagIu5iGT","WhatsApp Bot","2026-07-20T21:25:15.271Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-Oy0PrQzFph47gOl4JUi","WhatsApp Bot","2026-07-20T21:25:31.556Z","checkpoint","0","Grupo WhatsApp","Operativo en la entrada arroyo por el acceso","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Operativo en la entrada arroyo por el acceso"
"-Oy4-_p12Q8s8X8wxu6a","WhatsApp Bot","2026-07-21T14:09:12.552Z","checkpoint","0","Grupo WhatsApp","En la fiocchi de pueblo Esther ahí control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","En la fiocchi de pueblo Esther ahí control"
"-Oy4-a9P8MXO0QQqyFMz","WhatsApp Bot","2026-07-21T14:09:13.920Z","checkpoint","0","Grupo WhatsApp","En la fiocchi de pueblo Esther ahí control","🚔🚨Operativos🚓 Arroyo Seco y alrededores","En la fiocchi de pueblo Esther ahí control"
"-Oy4s_Ci1JWI50ptbSgz","WhatsApp Bot","2026-07-21T18:13:50.100Z","checkpoint","0","Grupo WhatsApp","Control ingreso lagos por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control ingreso lagos por autopista"
"-Oy4skwlvpUaglxmjsdX","WhatsApp Bot","2026-07-21T18:14:38.167Z","checkpoint","0","Grupo WhatsApp","Control acceso a lagos por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control acceso a lagos por autopista"
"-Oy4slFIgYFwUpXaRQ8H","WhatsApp Bot","2026-07-21T18:14:39.417Z","checkpoint","0","Grupo WhatsApp","Control acceso a lagos por autopista","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control acceso a lagos por autopista"
"-Oy4vv42FJdVp4UHZvi4","WhatsApp Bot","2026-07-21T18:28:26.089Z","police","0","Grupo WhatsApp","Control acceso arroyo...shell..policia","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control acceso arroyo...shell..policia"
"-Oy4vvDOiAyEwRL7Fpp2","WhatsApp Bot","2026-07-21T18:28:26.687Z","police","0","Grupo WhatsApp","Control acceso arroyo...shell..policia","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Control acceso arroyo...shell..policia"
"-Oy528Qy6Lhku2ZexnYS","WhatsApp Bot","2026-07-21T18:59:59.908Z","police","0","Grupo WhatsApp","Policia","🚔🚨Operativos🚓 Arroyo Seco y alrededores","Policia"
"-Oy5YTzbT3LOcOVyDB61","WhatsApp Bot","2026-07-21T21:21:16.816Z","checkpoint","0","Grupo WhatsApp","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN AL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*HOLA !!! LOS QUE QUIERAN COLABORAR CON LA BASE CENTRAL DE OPERATIVOS LO PUEDEN HACER MEDIANTE UN ALIAS DE MERCADO PAGO....EL QUE LO HAGA TIENE QUE PASAR EL COMPROBANTE POR PRIVADO PARA SER AGENDADO DE FORMA DIFERENTE PARA EL GRUPO CERRADO QUE ARMAREMOS A FUTURO.... Y MUCHAS GRACIAS A TODOS LOS QUE COLABORAN.... GRACIAS👍*"
"-Oy6NJYLjbDUySmC58xH","WhatsApp Bot","2026-07-22T01:12:07.673Z","municipal","0","Grupo WhatsApp","*🚧❌❌🚧RUTA 9 Y SANTO TOMÉ ALTURA LA SHELL ABANDONADA EN FUNES..... OPERATIVO DE TRÁNSITO CON LA POL","🔺SOLO OPERATIVOS DE TRÁNSITO (1)🔺","*🚧❌❌🚧RUTA 9 Y SANTO TOMÉ ALTURA LA SHELL ABANDONADA EN FUNES..... OPERATIVO DE TRÁNSITO CON LA POLICIA AMBAS MANOS🚧❌❌🚧*"
"-Oy9nji2SkgXftEMTTkO","WhatsApp Bot","2026-07-22T17:10:48.489Z","checkpoint","0","Grupo WhatsApp","control en ruta 21 y colón","🚔🚨Operativos🚓 Arroyo Seco y alrededores","control en ruta 21 y colón"
